,citypair,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,revenue,Aircraft_Unit_Cost ($ millions USD),Aircraft_Inverse_Age 1/age (1/yrs),Number_of_Cancellations,Proportion of Seats filled,Aircraft Age (yrs),Origin_Airport_Code,Destination_Airport_Code,origin_airport_type,origin_lat,origin_long,origin_city,dest_airport_type,dest_lat,dest_long,dest_city,Route_Distance,origin_population,origin_density,dest_population,dest_density
551,LAS-ELP,178,183,19296,28366,54.9292459,53.33868862,13932732,15447,74,0.090909091,5,0.680251005,11,LAS,ELP,large_airport,36.083361,-115.151817,Las Vegas,medium_airport,31.80719948,-106.3779984,El Paso,583.4662698,2150373,1754.7,794344,1015.8
552,LAS-FLL,96,98,15215,16256,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.935962106,11,LAS,FLL,large_airport,36.083361,-115.151817,Las Vegas,large_airport,26.072599,-80.152702,Fort Lauderdale,2173.201031,2150373,1754.7,182247,2029.7
553,LAS-GEG,147,149,18034,25725,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.701030126,11,LAS,GEG,large_airport,36.083361,-115.151817,Las Vegas,medium_airport,47.6199,-117.533997,Spokane,805.5320661,2150373,1754.7,440270,1230.8
554,LAS-HOU,570,591,82734,92262,56.92788405,52.94213379,23815574,27265,74,0.090909091,21,0.896728881,11,LAS,HOU,large_airport,36.083361,-115.151817,Las Vegas,medium_airport,29.645399,-95.2789,Houston,1235.100295,2150373,1754.7,5650910,1394.6
555,LAS-ICT,88,90,10920,12584,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.867768595,11,LAS,ICT,large_airport,36.083361,-115.151817,Las Vegas,medium_airport,37.649899,-97.433098,Wichita,986.1544189,2150373,1754.7,491916,930.9
556,LAS-IND,157,168,21618,26259,56.59477769,53.00822626,14229909,16207,74,0.090909091,11,0.823260596,11,LAS,IND,large_airport,36.083361,-115.151817,Las Vegas,large_airport,39.7173,-86.294403,Indianapolis,1589.813779,2150373,1754.7,1659305,928.2
557,LAS-LAX,1098,1124,136371,161398,56.17839474,53.09084185,18874153,21356,74,0.090909091,26,0.844936121,11,LAS,LAX,large_airport,36.083361,-115.151817,Las Vegas,large_airport,33.942501,-118.407997,Los Angeles,236.3722266,2150373,1754.7,12121244,3267.6
558,LAS-LBB,87,89,9848,12441,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.79157624,11,LAS,LBB,large_airport,36.083361,-115.151817,Las Vegas,medium_airport,33.663601,-101.822998,Lubbock,774.6956836,2150373,1754.7,259946,736.6
559,LAS-LGB,265,268,30263,37895,54.9292459,53.33868862,4644244,5149,74,0.090909091,3,0.798601399,11,LAS,LGB,large_airport,36.083361,-115.151817,Las Vegas,medium_airport,33.816523,-118.149891,Long Beach,231.0049826,2150373,1754.7,466565,5828.1
560,LAS-LIT,40,41,5317,5720,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.929545455,11,LAS,LIT,large_airport,36.083361,-115.151817,Las Vegas,medium_airport,34.729582,-92.223728,Little Rock,1294.470087,2150373,1754.7,457379,637
561,LAS-MAF,133,137,14364,19179,56.59477769,53.00822626,14229909,16207,74,0.090909091,4,0.748944158,11,LAS,MAF,large_airport,36.083361,-115.151817,Las Vegas,medium_airport,31.942499,-102.202003,Midland,795.365048,2150373,1754.7,130765,1209.9
562,LAS-MCI,419,435,54147,63725,56.59477769,53.00822626,14229909,16207,74,0.090909091,16,0.849697921,11,LAS,MCI,large_airport,36.083361,-115.151817,Las Vegas,large_airport,39.2976,-94.713898,Kansas City,1139.230254,2150373,1754.7,1644497,602.6
563,LAS-MCO,223,244,33921,36753,56.92788405,52.94213379,23815574,27265,74,0.090909091,21,0.922945066,11,LAS,MCO,large_airport,36.083361,-115.151817,Las Vegas,large_airport,28.42939949,-81.30899811,Orlando,2039.24624,2150373,1754.7,1927699,992
564,LAS-MDW,798,892,118554,133762,57.42754359,52.84299508,19171330,22116,74,0.090909091,94,0.886305528,11,LAS,MDW,large_airport,36.083361,-115.151817,Las Vegas,large_airport,41.785999,-87.752403,Chicago,1520.51221,2150373,1754.7,8595181,4576.6
565,LAS-MKE,182,211,26064,31850,57.42754359,52.84299508,9585665,11058,74,0.090909091,29,0.81833595,11,LAS,MKE,large_airport,36.083361,-115.151817,Las Vegas,large_airport,42.94720078,-87.89659882,Milwaukee,1523.529324,2150373,1754.7,1340981,2379
566,LAS-MSY,111,115,14781,18273,54.9292459,53.33868862,9288488,10298,74,0.090909091,4,0.808898375,11,LAS,MSY,large_airport,36.083361,-115.151817,Las Vegas,large_airport,29.99340057,-90.25800323,New Orleans,1499.87353,2150373,1754.7,925443,891.2
567,LAS-OAK,990,1010,119979,150306,57.42754359,52.84299508,19171330,22116,74,0.090909091,20,0.798231608,11,LAS,OAK,large_airport,36.083361,-115.151817,Las Vegas,large_airport,37.721298,-122.221001,Oakland,407.3378444,2150373,1754.7,437548,2917.1
568,LAS-OKC,169,176,18088,24455,56.59477769,53.00822626,14229909,16207,74,0.090909091,7,0.739644245,11,LAS,OKC,large_airport,36.083361,-115.151817,Las Vegas,medium_airport,35.393101,-97.6007,Oklahoma City,986.3525772,2150373,1754.7,994284,413.7
569,LAS-OMA,256,262,31104,39520,56.59477769,53.00822626,14229909,16207,74,0.090909091,6,0.787044534,11,LAS,OMA,large_airport,36.083361,-115.151817,Las Vegas,medium_airport,41.3032,-95.894096,Omaha,1098.733854,2150373,1754.7,806485,1299.2
570,LAS-ONT,449,451,47892,64207,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.74589998,11,LAS,ONT,large_airport,36.083361,-115.151817,Las Vegas,large_airport,34.05599976,-117.6009979,Ontario,196.9629474,2150373,1754.7,175223,1376.8
571,LAS-PDX,381,389,48320,56787,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.850898973,11,LAS,PDX,large_airport,36.083361,-115.151817,Las Vegas,large_airport,45.58869934,-122.5979996,Portland,762.414236,2150373,1754.7,2036875,1881.6
572,LAS-PHX,1181,1226,137834,178579,57.42754359,52.84299508,19171330,22116,74,0.090909091,45,0.771837674,11,LAS,PHX,large_airport,36.083361,-115.151817,Las Vegas,large_airport,33.435302,-112.005905,Phoenix,255.6038648,2150373,1754.7,4047095,1251.8
573,LAS-PIT,63,66,9542,11025,54.9292459,53.33868862,9288488,10298,74,0.090909091,3,0.865487528,11,LAS,PIT,large_airport,36.083361,-115.151817,Las Vegas,large_airport,40.49150085,-80.23290253,Pittsburgh,1909.772057,2150373,1754.7,1720279,2100.7
574,LAS-RDU,88,90,13093,14856,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.88132741,11,LAS,RDU,large_airport,36.083361,-115.151817,Las Vegas,large_airport,35.87760162,-78.78749847,Raleigh/Durham,2025.760502,2150373,1754.7,,
575,LAS-RNO,1050,1078,119335,153766,57.42754359,52.84299508,19171330,22116,74,0.090909091,28,0.776081839,11,LAS,RNO,large_airport,36.083361,-115.151817,Las Vegas,large_airport,39.49909973,-119.7679977,Reno,345.3412876,2150373,1754.7,463328,889.9
576,LAS-SAN,1181,1227,130581,174547,57.42754359,52.84299508,19171330,22116,74,0.090909091,46,0.748113689,11,LAS,SAN,large_airport,36.083361,-115.151817,Las Vegas,large_airport,32.73360062,-117.1900024,San Diego,258.5742499,2150373,1754.7,3084174,1675.9
577,LAS-SAT,440,452,49920,66280,57.42754359,52.84299508,19171330,22116,74,0.090909091,12,0.753168377,11,LAS,SAT,large_airport,36.083361,-115.151817,Las Vegas,large_airport,29.533701,-98.469803,San Antonio,1068.588875,2150373,1754.7,1910785,1633.5
578,LAS-SDF,77,79,10713,13475,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.795027829,11,LAS,SDF,large_airport,36.083361,-115.151817,Las Vegas,large_airport,38.1744,-85.736,Louisville,1623.784268,2150373,1754.7,1022630,936.9
579,LAS-SEA,255,277,33100,39985,56.17839474,53.09084185,18874153,21356,74,0.090909091,22,0.827810429,11,LAS,SEA,large_airport,36.083361,-115.151817,Las Vegas,large_airport,47.449162,-122.311134,Seattle,866.3333189,2150373,1754.7,3438221,3412.2
580,LAS-SFO,628,664,72725,92748,57.42754359,52.84299508,19171330,22116,74,0.090909091,36,0.784113943,11,LAS,SFO,large_airport,36.083361,-115.151817,Las Vegas,large_airport,37.61899948,-122.375,San Francisco,413.9325923,2150373,1754.7,3290197,7199.4
581,LAS-SJC,1068,1096,116814,158036,56.17839474,53.09084185,18874153,21356,74,0.090909091,28,0.739160698,11,LAS,SJC,large_airport,36.083361,-115.151817,Las Vegas,large_airport,37.362452,-121.929188,San Jose,386.3113589,2150373,1754.7,1729879,2229
582,LAS-SLC,486,492,54880,69498,57.42754359,52.84299508,9585665,11058,74,0.090909091,6,0.789663012,11,LAS,SLC,large_airport,36.083361,-115.151817,Las Vegas,large_airport,40.785749,-111.979746,Salt Lake City,367.1064777,2150373,1754.7,1135344,700.3
583,LAS-SMF,872,896,95587,128728,56.17839474,53.09084185,18874153,21356,74,0.090909091,24,0.742550183,11,LAS,SMF,large_airport,36.083361,-115.151817,Las Vegas,large_airport,38.69540024,-121.5910034,Sacramento,397.3461179,2150373,1754.7,1924167,1971.3
584,LAS-SNA,669,684,79204,95667,57.42754359,52.84299508,9585665,11058,74,0.090909091,15,0.827913492,11,LAS,SNA,large_airport,36.083361,-115.151817,Las Vegas,large_airport,33.675701,-117.867996,Santa Ana,226.5911239,2150373,1754.7,313818,4690.9
585,LAS-STL,387,399,50211,58605,57.42754359,52.84299508,19171330,22116,74,0.090909091,12,0.8567699,11,LAS,STL,large_airport,36.083361,-115.151817,Las Vegas,large_airport,38.748697,-90.370003,St Louis,1371.22942,2150373,1754.7,,
586,LAS-TPA,162,165,23254,26750,54.9292459,53.33868862,13932732,15447,74,0.090909091,3,0.869308411,11,LAS,TPA,large_airport,36.083361,-115.151817,Las Vegas,large_airport,27.97550011,-82.53320313,Tampa,1983.931486,2150373,1754.7,2683956,1340.7
587,LAS-TUL,74,75,8559,10582,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.808826309,11,LAS,TUL,large_airport,36.083361,-115.151817,Las Vegas,large_airport,36.19839859,-95.88809967,Tulsa,1075.580746,2150373,1754.7,715983,785.8
588,LAS-TUS,277,282,34263,40603,54.9292459,53.33868862,9288488,10298,74,0.090909091,5,0.843853902,11,LAS,TUS,large_airport,36.083361,-115.151817,Las Vegas,medium_airport,32.115004,-110.938053,Tucson,364.8630181,2150373,1754.7,875284,873.6
589,LAX-ATL,307,333,42866,48669,56.92788405,52.94213379,23815574,27265,74,0.090909091,26,0.880765991,11,LAX,ATL,large_airport,33.942501,-118.407997,Los Angeles,large_airport,33.6367,-84.428101,Atlanta,1946.457342,12121244,3267.6,5046555,1419.9
590,LAX-BNA,226,232,33804,39550,56.59477769,53.00822626,14229909,16207,74,0.090909091,6,0.85471555,11,LAX,BNA,large_airport,33.942501,-118.407997,Los Angeles,large_airport,36.12450027,-86.67819977,Nashville,1797.410529,12121244,3267.6,1098486,541.3
591,LAX-BWI,300,332,45942,49684,56.17839474,53.09084185,18874153,21356,74,0.090909091,32,0.924684003,11,LAX,BWI,large_airport,33.942501,-118.407997,Los Angeles,large_airport,39.1754,-76.668297,Baltimore,2328.996883,12121244,3267.6,2205092,2872.8
592,LAX-DAL,525,559,74222,81507,57.42754359,52.84299508,19171330,22116,74,0.090909091,34,0.910621174,11,LAX,DAL,large_airport,33.942501,-118.407997,Los Angeles,medium_airport,32.847099,-96.851799,Dallas,1246.142533,12121244,3267.6,5668165,1522.2
593,LAX-DEN,625,646,78332,89791,56.59477769,53.00822626,14229909,16207,74,0.090909091,21,0.872381419,11,LAX,DEN,large_airport,33.942501,-118.407997,Los Angeles,large_airport,39.86169815,-104.6729965,Denver,861.8566208,12121244,3267.6,2650725,1805.7
594,LAX-ELP,66,68,7372,10206,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.722320204,11,LAX,ELP,large_airport,33.942501,-118.407997,Los Angeles,medium_airport,31.80719948,-106.3779984,El Paso,714.4033378,12121244,3267.6,794344,1015.8
595,LAX-HOU,537,566,76211,84983,56.92788405,52.94213379,23815574,27265,74,0.090909091,29,0.896779356,11,LAX,HOU,large_airport,33.942501,-118.407997,Los Angeles,medium_airport,29.645399,-95.2789,Houston,1389.680559,12121244,3267.6,5650910,1394.6
596,LAX-LAS,1061,1089,128409,151723,57.42754359,52.84299508,9585665,11058,74,0.090909091,28,0.846338393,11,LAX,LAS,large_airport,33.942501,-118.407997,Los Angeles,large_airport,36.083361,-115.151817,Las Vegas,236.3722266,12121244,3267.6,2150373,1754.7
597,LAX-MCI,223,229,29002,36721,56.59477769,53.00822626,14229909,16207,74,0.090909091,6,0.789793306,11,LAX,MCI,large_airport,33.942501,-118.407997,Los Angeles,large_airport,39.2976,-94.713898,Kansas City,1363.300085,12121244,3267.6,1644497,602.6
598,LAX-MDW,559,621,87188,93313,56.92788405,52.94213379,23815574,27265,74,0.090909091,62,0.9343607,11,LAX,MDW,large_airport,33.942501,-118.407997,Los Angeles,large_airport,41.785999,-87.752403,Chicago,1750.464809,12121244,3267.6,8595181,4576.6
599,LAX-MKE,33,38,2711,5775,54.9292459,53.33868862,4644244,5149,74,0.090909091,5,0.469437229,11,LAX,MKE,large_airport,33.942501,-118.407997,Los Angeles,large_airport,42.94720078,-87.89659882,Milwaukee,1755.9563,12121244,3267.6,1340981,2379
600,LAX-MSY,252,259,29254,38468,56.17839474,53.09084185,18874153,21356,74,0.090909091,7,0.76047624,11,LAX,MSY,large_airport,33.942501,-118.407997,Los Angeles,large_airport,29.99340057,-90.25800323,New Orleans,1670.268255,12121244,3267.6,925443,891.2
601,LAX-OAK,1340,1423,147058,199268,57.42754359,52.84299508,19171330,22116,74,0.090909091,83,0.737991047,11,LAX,OAK,large_airport,33.942501,-118.407997,Los Angeles,large_airport,37.721298,-122.221001,Oakland,337.1282684,12121244,3267.6,437548,2917.1
602,LAX-OMA,15,16,1317,2625,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.501714286,11,LAX,OMA,large_airport,33.942501,-118.407997,Los Angeles,medium_airport,41.3032,-95.894096,Omaha,1330.296487,12121244,3267.6,806485,1299.2
603,LAX-PDX,163,164,17699,23309,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.759320434,11,LAX,PDX,large_airport,33.942501,-118.407997,Los Angeles,large_airport,45.58869934,-122.5979996,Portland,833.5588503,12121244,3267.6,2036875,1881.6
604,LAX-PHX,1008,1058,112588,147696,56.92788405,52.94213379,23815574,27265,74,0.090909091,50,0.762295526,11,LAX,PHX,large_airport,33.942501,-118.407997,Los Angeles,large_airport,33.435302,-112.005905,Phoenix,370.4391084,12121244,3267.6,4047095,1251.8
605,LAX-PIT,24,25,3058,3432,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.891025641,11,LAX,PIT,large_airport,33.942501,-118.407997,Los Angeles,large_airport,40.49150085,-80.23290253,Pittsburgh,2135.918124,12121244,3267.6,1720279,2100.7
606,LAX-RNO,203,205,21524,29029,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.741465431,11,LAX,RNO,large_airport,33.942501,-118.407997,Los Angeles,large_airport,39.49909973,-119.7679977,Reno,390.5077857,12121244,3267.6,463328,889.9
607,LAX-SAT,178,180,19260,25454,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.756659071,11,LAX,SAT,large_airport,33.942501,-118.407997,Los Angeles,large_airport,29.533701,-98.469803,San Antonio,1210.449615,12121244,3267.6,1910785,1633.5
608,LAX-SFO,838,978,88629,119834,57.42754359,52.84299508,9585665,11058,74,0.090909091,140,0.739598111,11,LAX,SFO,large_airport,33.942501,-118.407997,Los Angeles,large_airport,37.61899948,-122.375,San Francisco,337.4424033,12121244,3267.6,3290197,7199.4
609,LAX-SJC,1125,1195,115112,162763,56.59477769,53.00822626,14229909,16207,74,0.090909091,70,0.707236903,11,LAX,SJC,large_airport,33.942501,-118.407997,Los Angeles,large_airport,37.362452,-121.929188,San Jose,307.9238212,12121244,3267.6,1729879,2229
610,LAX-SLC,244,245,28949,34892,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.829674424,11,LAX,SLC,large_airport,33.942501,-118.407997,Los Angeles,large_airport,40.785749,-111.979746,Salt Lake City,589.4584727,12121244,3267.6,1135344,700.3
611,LAX-SMF,932,974,96885,135484,57.42754359,52.84299508,19171330,22116,74,0.090909091,42,0.71510289,11,LAX,SMF,large_airport,33.942501,-118.407997,Los Angeles,large_airport,38.69540024,-121.5910034,Sacramento,372.6810334,12121244,3267.6,1924167,1971.3
612,LAX-STL,316,338,38901,51268,56.92788405,52.94213379,23815574,27265,74,0.090909091,22,0.758777405,11,LAX,STL,large_airport,33.942501,-118.407997,Los Angeles,large_airport,38.748697,-90.370003,St Louis,1592.047923,12121244,3267.6,,
613,LAX-TPA,20,22,2659,2860,59.92584127,52.34730154,4941421,5909,74,0.090909091,2,0.92972028,11,LAX,TPA,large_airport,33.942501,-118.407997,Los Angeles,large_airport,27.97550011,-82.53320313,Tampa,2157.872809,12121244,3267.6,2683956,1340.7
614,LAX-TUS,257,258,26032,36751,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.708334467,11,LAX,TUS,large_airport,33.942501,-118.407997,Los Angeles,medium_airport,32.115004,-110.938053,Tucson,451.4224566,12121244,3267.6,875284,873.6
615,LBB-AUS,107,109,10616,15301,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.693810862,11,LBB,AUS,medium_airport,33.663601,-101.822998,Lubbock,large_airport,30.197535,-97.662015,Austin,341.7093226,259946,736.6,1659251,1165.6
616,LBB-DAL,534,552,54234,76362,57.42754359,52.84299508,9585665,11058,74,0.090909091,18,0.710222362,11,LBB,DAL,medium_airport,33.663601,-101.822998,Lubbock,medium_airport,32.847099,-96.851799,Dallas,293.2552216,259946,736.6,5668165,1522.2
617,LBB-DEN,88,90,7033,12584,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.558884298,11,LBB,DEN,medium_airport,33.663601,-101.822998,Lubbock,large_airport,39.86169815,-104.6729965,Denver,455.6322525,259946,736.6,2650725,1805.7
618,LBB-LAS,82,85,8372,11726,54.9292459,53.33868862,4644244,5149,74,0.090909091,3,0.713968958,11,LBB,LAS,medium_airport,33.663601,-101.822998,Lubbock,large_airport,36.083361,-115.151817,Las Vegas,774.6956836,259946,736.6,2150373,1754.7
619,LGA-ATL,544,573,60662,77792,57.42754359,52.84299508,9585665,11058,74,0.090909091,29,0.779797408,11,LGA,ATL,large_airport,40.777199,-73.872597,New York,large_airport,33.6367,-84.428101,Atlanta,761.5216495,18972871,10768.2,5046555,1419.9
620,LGA-BNA,335,348,35618,47905,57.42754359,52.84299508,9585665,11058,74,0.090909091,13,0.743513203,11,LGA,BNA,large_airport,40.777199,-73.872597,New York,large_airport,36.12450027,-86.67819977,Nashville,764.1290474,18972871,10768.2,1098486,541.3
621,LGA-DAL,503,547,58178,71929,57.42754359,52.84299508,9585665,11058,74,0.090909091,44,0.808825369,11,LGA,DAL,large_airport,40.777199,-73.872597,New York,medium_airport,32.847099,-96.851799,Dallas,1381.109938,18972871,10768.2,5668165,1522.2
622,LGA-DEN,248,258,31199,35464,57.42754359,52.84299508,9585665,11058,74,0.090909091,10,0.879737198,11,LGA,DEN,large_airport,40.777199,-73.872597,New York,large_airport,39.86169815,-104.6729965,Denver,1619.517342,18972871,10768.2,2650725,1805.7
623,LGA-HOU,321,341,36777,46191,56.59477769,53.00822626,14229909,16207,74,0.090909091,20,0.796194064,11,LGA,HOU,large_airport,40.777199,-73.872597,New York,medium_airport,29.645399,-95.2789,Houston,1427.742219,18972871,10768.2,5650910,1394.6
624,LGA-MCI,137,154,12902,19591,54.9292459,53.33868862,4644244,5149,74,0.090909091,17,0.65856771,11,LGA,MCI,large_airport,40.777199,-73.872597,New York,large_airport,39.2976,-94.713898,Kansas City,1107.342413,18972871,10768.2,1644497,602.6
625,LGA-MDW,608,693,74530,87392,58.26030948,52.6777639,14527086,16967,74,0.090909091,85,0.852824057,11,LGA,MDW,large_airport,40.777199,-73.872597,New York,large_airport,41.785999,-87.752403,Chicago,725.0752175,18972871,10768.2,8595181,4576.6
626,LGA-MKE,190,212,15492,27170,57.42754359,52.84299508,9585665,11058,74,0.090909091,22,0.570187707,11,LGA,MKE,large_airport,40.777199,-73.872597,New York,large_airport,42.94720078,-87.89659882,Milwaukee,737.9291465,18972871,10768.2,1340981,2379
627,LGA-STL,315,340,32926,45045,57.42754359,52.84299508,9585665,11058,74,0.090909091,25,0.730957931,11,LGA,STL,large_airport,40.777199,-73.872597,New York,large_airport,38.748697,-90.370003,St Louis,888.1003786,18972871,10768.2,,
628,LGA-TPA,204,213,21761,29172,57.42754359,52.84299508,9585665,11058,74,0.090909091,9,0.745955025,11,LGA,TPA,large_airport,40.777199,-73.872597,New York,large_airport,27.97550011,-82.53320313,Tampa,1010.459613,18972871,10768.2,2683956,1340.7
629,LGB-LAS,263,266,29183,37609,54.9292459,53.33868862,4644244,5149,74,0.090909091,3,0.775957882,11,LGB,LAS,medium_airport,33.816523,-118.149891,Long Beach,large_airport,36.083361,-115.151817,Las Vegas,231.0049826,466565,5828.1,2150373,1754.7
630,LGB-SJC,82,88,5375,11726,59.92584127,52.34730154,4941421,5909,74,0.090909091,6,0.45838308,11,LGB,SJC,medium_airport,33.816523,-118.149891,Long Beach,large_airport,37.362452,-121.929188,San Jose,324.0613595,466565,5828.1,1729879,2229
631,LGB-SMF,297,298,31206,42471,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.734760189,11,LGB,SMF,medium_airport,33.816523,-118.149891,Long Beach,large_airport,38.69540024,-121.5910034,Sacramento,387.3345128,466565,5828.1,1924167,1971.3
632,LIT-DAL,83,85,8029,11869,59.92584127,52.34730154,4941421,5909,74,0.090909091,2,0.67646811,11,LIT,DAL,medium_airport,34.729582,-92.223728,Little Rock,medium_airport,32.847099,-96.851799,Dallas,296.2087903,457379,637,5668165,1522.2
633,LIT-STL,216,222,22031,30888,57.42754359,52.84299508,9585665,11058,74,0.090909091,6,0.713254338,11,LIT,STL,medium_airport,34.729582,-92.223728,Little Rock,large_airport,38.748697,-90.370003,St Louis,295.5979217,457379,637,,
634,MAF-DAL,496,520,42433,70928,57.42754359,52.84299508,9585665,11058,74,0.090909091,24,0.598254568,11,MAF,DAL,medium_airport,31.942499,-102.202003,Midland,medium_airport,32.847099,-96.851799,Dallas,318.89677,130765,1209.9,5668165,1522.2
635,MAF-HOU,288,295,28626,41184,57.42754359,52.84299508,9585665,11058,74,0.090909091,7,0.695075758,11,MAF,HOU,medium_airport,31.942499,-102.202003,Midland,medium_airport,29.645399,-95.2789,Houston,440.9714948,130765,1209.9,5650910,1394.6
636,MAF-LAS,98,99,9853,14014,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.703082632,11,MAF,LAS,medium_airport,31.942499,-102.202003,Midland,large_airport,36.083361,-115.151817,Las Vegas,795.365048,130765,1209.9,2150373,1754.7
637,MCI-ABQ,75,76,8542,10725,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.796456876,11,MCI,ABQ,large_airport,39.2976,-94.713898,Kansas City,medium_airport,35.040199,-106.609001,Albuquerque,718.3436301,1644497,602.6,765693,1155.5
638,MCI-ATL,335,347,39241,49185,56.59477769,53.00822626,14229909,16207,74,0.090909091,12,0.79782454,11,MCI,ATL,large_airport,39.2976,-94.713898,Kansas City,large_airport,33.6367,-84.428101,Atlanta,692.454442,1644497,602.6,5046555,1419.9
639,MCI-BNA,361,366,43714,52231,58.26030948,52.6777639,14527086,16967,74,0.090909091,5,0.836935919,11,MCI,BNA,large_airport,39.2976,-94.713898,Kansas City,large_airport,36.12450027,-86.67819977,Nashville,491.4014935,1644497,602.6,1098486,541.3
640,MCI-BOS,74,78,6042,11350,54.9292459,53.33868862,9288488,10298,74,0.090909091,4,0.532334802,11,MCI,BOS,large_airport,39.2976,-94.713898,Kansas City,large_airport,42.3643,-71.005203,Boston,1256.276546,1644497,602.6,4208580,5505.8
641,MCI-BWI,217,231,22804,33015,56.59477769,53.00822626,14229909,16207,74,0.090909091,14,0.690716341,11,MCI,BWI,large_airport,39.2976,-94.713898,Kansas City,large_airport,39.1754,-76.668297,Baltimore,966.5279313,1644497,602.6,2205092,2872.8
642,MCI-DAL,578,614,65917,83070,56.59477769,53.00822626,14229909,16207,74,0.090909091,36,0.793511496,11,MCI,DAL,large_airport,39.2976,-94.713898,Kansas City,medium_airport,32.847099,-96.851799,Dallas,460.5223746,1644497,602.6,5668165,1522.2
643,MCI-DCA,54,56,6939,7722,59.92584127,52.34730154,4941421,5909,74,0.090909091,2,0.898601399,11,MCI,DCA,large_airport,39.2976,-94.713898,Kansas City,large_airport,38.8521,-77.037697,Washington,949.441084,1644497,602.6,4810669,4434
644,MCI-DEN,592,619,75443,85392,58.26030948,52.6777639,14527086,16967,74,0.090909091,27,0.883490257,11,MCI,DEN,large_airport,39.2976,-94.713898,Kansas City,large_airport,39.86169815,-104.6729965,Denver,532.8129346,1644497,602.6,2650725,1805.7
645,MCI-FLL,203,219,27175,31973,56.92788405,52.94213379,23815574,27265,74,0.090909091,16,0.849935883,11,MCI,FLL,large_airport,39.2976,-94.713898,Kansas City,large_airport,26.072599,-80.152702,Fort Lauderdale,1241.881347,1644497,602.6,182247,2029.7
646,MCI-HOU,278,286,34725,42378,56.17839474,53.09084185,18874153,21356,74,0.090909091,8,0.819411015,11,MCI,HOU,large_airport,39.2976,-94.713898,Kansas City,medium_airport,29.645399,-95.2789,Houston,666.1019808,1644497,602.6,5650910,1394.6
647,MCI-IND,125,135,11486,18931,54.9292459,53.33868862,9288488,10298,74,0.090909091,10,0.606729703,11,MCI,IND,large_airport,39.2976,-94.713898,Kansas City,large_airport,39.7173,-86.294403,Indianapolis,450.7063773,1644497,602.6,1659305,928.2
648,MCI-LAS,323,336,42672,49677,54.9292459,53.33868862,13932732,15447,74,0.090909091,13,0.858989069,11,MCI,LAS,large_airport,39.2976,-94.713898,Kansas City,large_airport,36.083361,-115.151817,Las Vegas,1139.230254,1644497,602.6,2150373,1754.7
649,MCI-LAX,303,310,38545,43329,57.42754359,52.84299508,9585665,11058,74,0.090909091,7,0.889588959,11,MCI,LAX,large_airport,39.2976,-94.713898,Kansas City,large_airport,33.942501,-118.407997,Los Angeles,1363.300085,1644497,602.6,12121244,3267.6
650,MCI-LGA,195,212,17201,27885,57.42754359,52.84299508,9585665,11058,74,0.090909091,17,0.61685494,11,MCI,LGA,large_airport,39.2976,-94.713898,Kansas City,large_airport,40.777199,-73.872597,New York,1107.342413,1644497,602.6,18972871,10768.2
651,MCI-MCO,280,302,39041,44456,57.42754359,52.84299508,19171330,22116,74,0.090909091,22,0.87819417,11,MCI,MCO,large_airport,39.2976,-94.713898,Kansas City,large_airport,28.42939949,-81.30899811,Orlando,1072.428815,1644497,602.6,1927699,992
652,MCI-MDW,746,826,78958,108438,56.59477769,53.00822626,14229909,16207,74,0.090909091,80,0.728139582,11,MCI,MDW,large_airport,39.2976,-94.713898,Kansas City,large_airport,41.785999,-87.752403,Chicago,404.5108904,1644497,602.6,8595181,4576.6
653,MCI-MKE,132,142,12221,18876,54.9292459,53.33868862,4644244,5149,74,0.090909091,10,0.647435897,11,MCI,MKE,large_airport,39.2976,-94.713898,Kansas City,large_airport,42.94720078,-87.89659882,Milwaukee,435.6318914,1644497,602.6,1340981,2379
