,citypair,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,revenue,Aircraft_Unit_Cost ($ millions USD),Aircraft_Inverse_Age 1/age (1/yrs),Number_of_Cancellations,Proportion of Seats filled,Aircraft Age (yrs),Origin_Airport_Code,Destination_Airport_Code,origin_airport_type,origin_lat,origin_long,origin_city,dest_airport_type,dest_lat,dest_long,dest_city,Route_Distance,origin_population,origin_density,dest_population,dest_density,score
196,ELP-PHX,182,183,22399,26026,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.860639361,11,ELP,PHX,medium_airport,31.80719948,-106.3779984,El Paso,large_airport,33.435302,-112.005905,Phoenix,346.7830687,794344,1015.8,4047095,1251.8,32.45385281
197,EWR-AUS,105,108,12477,15015,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.830969031,11,EWR,AUS,large_airport,40.692501,-74.168701,Newark,large_airport,30.197535,-97.662015,Austin,1503.108324,306247,4508.4,1659251,1165.6,22.94070079
198,EWR-DEN,149,178,19360,24443,56.59477769,53.00822626,14229909,16207,74,0.090909091,29,0.792046803,11,EWR,DEN,large_airport,40.692501,-74.168701,Newark,large_airport,39.86169815,-104.6729965,Denver,1604.936286,306247,4508.4,2650725,1805.7,14.97713965
199,EWR-MCO,16,17,2120,2288,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.926573427,11,EWR,MCO,large_airport,40.692501,-74.168701,Newark,large_airport,28.42939949,-81.30899811,Orlando,937.408689,306247,4508.4,1927699,992,20.18139147
200,EWR-PHX,64,67,8020,9152,54.9292459,53.33868862,4644244,5149,74,0.090909091,3,0.876311189,11,EWR,PHX,large_airport,40.692501,-74.168701,Newark,large_airport,33.435302,-112.005905,Phoenix,2132.544647,306247,4508.4,4047095,1251.8,20.48210778
201,FLL-AUS,137,140,17279,19591,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.881986627,11,FLL,AUS,large_airport,26.072599,-80.152702,Fort Lauderdale,large_airport,30.197535,-97.662015,Austin,1104.603448,182247,2029.7,1659251,1165.6,26.59775777
202,FLL-BWI,1057,1097,132256,162127,56.92788405,52.94213379,23815574,27265,74,0.090909091,40,0.81575555,11,FLL,BWI,large_airport,26.072599,-80.152702,Fort Lauderdale,large_airport,39.1754,-76.668297,Baltimore,925.2746669,182247,2029.7,2205092,2872.8,23.97251367
203,FLL-DEN,227,237,35093,38573,56.59477769,53.00822626,14229909,16207,74,0.090909091,10,0.909781453,11,FLL,DEN,large_airport,26.072599,-80.152702,Fort Lauderdale,large_airport,39.86169815,-104.6729965,Denver,1703.041587,182247,2029.7,2650725,1805.7,26.27409115
204,FLL-MCO,523,548,56345,77157,57.42754359,52.84299508,19171330,22116,74,0.090909091,25,0.730264266,11,FLL,MCO,large_airport,26.072599,-80.152702,Fort Lauderdale,large_airport,28.42939949,-81.30899811,Orlando,177.1830352,182247,2029.7,1927699,992,21.36878525
205,FLL-MDW,457,488,65540,71623,56.92788405,52.94213379,23815574,27265,74,0.090909091,31,0.915069182,11,FLL,MDW,large_airport,26.072599,-80.152702,Fort Lauderdale,large_airport,41.785999,-87.752403,Chicago,1166.492768,182247,2029.7,8595181,4576.6,25.74431964
206,GEG-DEN,203,208,26725,34725,56.59477769,53.00822626,14229909,16207,74,0.090909091,5,0.769618431,11,GEG,DEN,medium_airport,47.6199,-117.533997,Spokane,large_airport,39.86169815,-104.6729965,Denver,835.5150626,440270,1230.8,2650725,1805.7,22.56124787
207,GRR-BWI,102,107,11084,14586,57.42754359,52.84299508,9585665,11058,74,0.090909091,5,0.75990676,11,GRR,BWI,medium_airport,42.88079834,-85.52279663,Grand Rapids,large_airport,39.1754,-76.668297,Baltimore,528.2532701,604311,1719.6,2205092,2872.8,17.63065612
208,GRR-DEN,54,57,6008,7722,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.778036778,11,GRR,DEN,medium_airport,42.88079834,-85.52279663,Grand Rapids,large_airport,39.86169815,-104.6729965,Denver,1014.717821,604311,1719.6,2650725,1805.7,15.95069198
209,GRR-MCO,71,76,9249,10153,54.9292459,53.33868862,4644244,5149,74,0.090909091,5,0.910962277,11,GRR,MCO,medium_airport,42.88079834,-85.52279663,Grand Rapids,large_airport,28.42939949,-81.30899811,Orlando,1023.784177,604311,1719.6,1927699,992,18.34531081
210,GRR-MDW,246,272,28427,37002,56.59477769,53.00822626,14229909,16207,74,0.090909091,26,0.76825577,11,GRR,MDW,medium_airport,42.88079834,-85.52279663,Grand Rapids,large_airport,41.785999,-87.752403,Chicago,136.9135959,604311,1719.6,8595181,4576.6,18.97324977
211,HOU-AUS,426,429,43715,60918,54.9292459,53.33868862,4644244,5149,74,0.090909091,3,0.717603992,11,HOU,AUS,medium_airport,29.645399,-95.2789,Houston,large_airport,30.197535,-97.662015,Austin,147.9567579,5650910,1394.6,1659251,1165.6,26.32916148
212,HOU-BWI,363,394,53262,61349,56.92788405,52.94213379,23815574,27265,74,0.090909091,31,0.86818041,11,HOU,BWI,medium_airport,29.645399,-95.2789,Houston,large_airport,39.1754,-76.668297,Baltimore,1245.943788,5650910,1394.6,2205092,2872.8,20.81873415
213,HOU-DEN,708,741,99844,113916,56.92788405,52.94213379,23815574,27265,74,0.090909091,33,0.876470382,11,HOU,DEN,medium_airport,29.645399,-95.2789,Houston,large_airport,39.86169815,-104.6729965,Denver,882.9169527,5650910,1394.6,2650725,1805.7,25.59177766
214,HOU-MCO,277,298,40720,46971,58.26030948,52.6777639,14527086,16967,74,0.090909091,21,0.866917886,11,HOU,MCO,medium_airport,29.645399,-95.2789,Houston,large_airport,28.42939949,-81.30899811,Orlando,849.1270062,5650910,1394.6,1927699,992,19.75921147
215,HOU-MDW,693,750,87505,107611,56.92788405,52.94213379,23815574,27265,74,0.090909091,57,0.813160365,11,HOU,MDW,medium_airport,29.645399,-95.2789,Houston,large_airport,41.785999,-87.752403,Chicago,936.957934,5650910,1394.6,8595181,4576.6,19.81207388
216,HOU-PHX,532,576,71502,87692,56.92788405,52.94213379,23815574,27265,74,0.090909091,44,0.815376545,11,HOU,PHX,medium_airport,29.645399,-95.2789,Houston,large_airport,33.435302,-112.005905,Phoenix,1019.649986,5650910,1394.6,4047095,1251.8,19.11688515
217,HRL-AUS,25,26,2070,3575,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.579020979,11,HRL,AUS,medium_airport,26.22850037,-97.65440369,Harlingen,large_airport,30.197535,-97.662015,Austin,273.317282,148545,625.7,1659251,1165.6,13.96077756
218,IAD-DEN,218,223,28729,36166,56.59477769,53.00822626,14229909,16207,74,0.090909091,5,0.794364873,11,IAD,DEN,large_airport,38.9445,-77.455803,Dulles,large_airport,39.86169815,-104.6729965,Denver,1452.419089,60534,,2650725,1805.7,23.68985405
219,IAD-MCO,21,22,2575,3003,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.857475857,11,IAD,MCO,large_airport,38.9445,-77.455803,Dulles,large_airport,28.42939949,-81.30899811,Orlando,757.7370298,60534,,1927699,992,18.71614889
220,IND-BWI,260,280,33649,41244,56.92788405,52.94213379,23815574,27265,74,0.090909091,20,0.815852003,11,IND,BWI,large_airport,39.7173,-86.294403,Indianapolis,large_airport,39.1754,-76.668297,Baltimore,515.9800965,1659305,928.2,2205092,2872.8,19.72954618
221,IND-DEN,279,297,39316,45113,56.59477769,53.00822626,14229909,16207,74,0.090909091,18,0.871500454,11,IND,DEN,large_airport,39.7173,-86.294403,Indianapolis,large_airport,39.86169815,-104.6729965,Denver,976.5024851,1659305,928.2,2650725,1805.7,20.58814097
222,IND-MCO,436,449,55624,65164,56.59477769,53.00822626,14229909,16207,74,0.090909091,13,0.853600147,11,IND,MCO,large_airport,39.7173,-86.294403,Indianapolis,large_airport,28.42939949,-81.30899811,Orlando,828.5177792,1659305,928.2,1927699,992,25.34976163
223,IND-MDW,89,90,9779,12727,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.768366465,11,IND,MDW,large_airport,39.7173,-86.294403,Indianapolis,large_airport,41.785999,-87.752403,Chicago,161.9497938,1659305,928.2,8595181,4576.6,26.84963669
224,IND-PHX,134,155,20477,23450,57.42754359,52.84299508,9585665,11058,74,0.090909091,21,0.873219616,11,IND,PHX,large_airport,39.7173,-86.294403,Indianapolis,large_airport,33.435302,-112.005905,Phoenix,1488.148729,1659305,928.2,4047095,1251.8,18.4666414
225,ISP-BWI,444,467,40323,64708,57.42754359,52.84299508,19171330,22116,74,0.090909091,23,0.623153242,11,ISP,BWI,medium_airport,40.79520035,-73.10019684,Islip,large_airport,39.1754,-76.668297,Baltimore,219.8580968,17853,,2205092,2872.8,16.21178021
226,ISP-MCO,288,294,36388,44480,57.42754359,52.84299508,19171330,22116,74,0.090909091,6,0.81807554,11,ISP,MCO,medium_airport,40.79520035,-73.10019684,Islip,large_airport,28.42939949,-81.30899811,Orlando,971.2082508,17853,,1927699,992,26.03775332
227,JAX-BWI,385,400,46795,57551,57.42754359,52.84299508,19171330,22116,74,0.090909091,15,0.813104898,11,JAX,BWI,large_airport,30.49410057,-81.68789673,Jacksonville,large_airport,39.1754,-76.668297,Baltimore,662.663311,1220191,686.6,2205092,2872.8,23.68323558
228,JAX-DEN,59,62,8914,9717,57.42754359,52.84299508,9585665,11058,74,0.090909091,3,0.917361326,11,JAX,DEN,large_airport,30.49410057,-81.68789673,Jacksonville,large_airport,39.86169815,-104.6729965,Denver,1446.561767,1220191,686.6,2650725,1805.7,24.05587466
229,JAX-MDW,77,80,9219,11011,54.9292459,53.33868862,4644244,5149,74,0.090909091,3,0.837253655,11,JAX,MDW,large_airport,30.49410057,-81.68789673,Jacksonville,large_airport,41.785999,-87.752403,Chicago,848.6384338,1220191,686.6,8595181,4576.6,20.69433523
230,LAS-AUS,290,294,39046,42046,58.26030948,52.6777639,14527086,16967,74,0.090909091,4,0.928649574,11,LAS,AUS,large_airport,36.083361,-115.151817,Las Vegas,large_airport,30.197535,-97.662015,Austin,1090.077673,2150373,1754.7,1659251,1165.6,34.39539052
231,LAS-BWI,433,475,68274,73983,56.92788405,52.94213379,23815574,27265,74,0.090909091,42,0.922833624,11,LAS,BWI,large_airport,36.083361,-115.151817,Las Vegas,large_airport,39.1754,-76.668297,Baltimore,2105.741207,2150373,1754.7,2205092,2872.8,24.83661346
232,LAS-DEN,1051,1088,141338,165813,56.92788405,52.94213379,23815574,27265,74,0.090909091,37,0.852393962,11,LAS,DEN,large_airport,36.083361,-115.151817,Las Vegas,large_airport,39.86169815,-104.6729965,Denver,628.1218303,2150373,1754.7,2650725,1805.7,26.85054317
233,LAS-MCO,223,244,33921,36753,56.92788405,52.94213379,23815574,27265,74,0.090909091,21,0.922945066,11,LAS,MCO,large_airport,36.083361,-115.151817,Las Vegas,large_airport,28.42939949,-81.30899811,Orlando,2039.24624,2150373,1754.7,1927699,992,24.83034983
234,LAS-MDW,798,892,118554,133762,57.42754359,52.84299508,19171330,22116,74,0.090909091,94,0.886305528,11,LAS,MDW,large_airport,36.083361,-115.151817,Las Vegas,large_airport,41.785999,-87.752403,Chicago,1520.51221,2150373,1754.7,8595181,4576.6,22.33671733
235,LAS-PDX,381,389,48320,56787,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.850898973,11,LAS,PDX,large_airport,36.083361,-115.151817,Las Vegas,large_airport,45.58869934,-122.5979996,Portland,762.414236,2150373,1754.7,2036875,1881.6,28.29397706
236,LAS-PHX,1181,1226,137834,178579,57.42754359,52.84299508,19171330,22116,74,0.090909091,45,0.771837674,11,LAS,PHX,large_airport,36.083361,-115.151817,Las Vegas,large_airport,33.435302,-112.005905,Phoenix,255.6038648,2150373,1754.7,4047095,1251.8,24.54006003
237,LAX-BWI,300,332,45942,49684,56.17839474,53.09084185,18874153,21356,74,0.090909091,32,0.924684003,11,LAX,BWI,large_airport,33.942501,-118.407997,Los Angeles,large_airport,39.1754,-76.668297,Baltimore,2328.996883,12121244,3267.6,2205092,2872.8,24.90329846
238,LAX-DEN,625,646,78332,89791,56.59477769,53.00822626,14229909,16207,74,0.090909091,21,0.872381419,11,LAX,DEN,large_airport,33.942501,-118.407997,Los Angeles,large_airport,39.86169815,-104.6729965,Denver,861.8566208,12121244,3267.6,2650725,1805.7,27.14892219
239,LAX-MDW,559,621,87188,93313,56.92788405,52.94213379,23815574,27265,74,0.090909091,62,0.9343607,11,LAX,MDW,large_airport,33.942501,-118.407997,Los Angeles,large_airport,41.785999,-87.752403,Chicago,1750.464809,12121244,3267.6,8595181,4576.6,27.24049414
240,LAX-PDX,163,164,17699,23309,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.759320434,11,LAX,PDX,large_airport,33.942501,-118.407997,Los Angeles,large_airport,45.58869934,-122.5979996,Portland,833.5588503,12121244,3267.6,2036875,1881.6,27.71260144
241,LAX-PHX,1008,1058,112588,147696,56.92788405,52.94213379,23815574,27265,74,0.090909091,50,0.762295526,11,LAX,PHX,large_airport,33.942501,-118.407997,Los Angeles,large_airport,33.435302,-112.005905,Phoenix,370.4391084,12121244,3267.6,4047095,1251.8,22.84646752
242,LBB-AUS,107,109,10616,15301,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.693810862,11,LBB,AUS,medium_airport,33.663601,-101.822998,Lubbock,large_airport,30.197535,-97.662015,Austin,341.7093226,259946,736.6,1659251,1165.6,21.26951522
243,LBB-DEN,88,90,7033,12584,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.558884298,11,LBB,DEN,medium_airport,33.663601,-101.822998,Lubbock,large_airport,39.86169815,-104.6729965,Denver,455.6322525,259946,736.6,2650725,1805.7,14.15894506
244,LGA-DEN,248,258,31199,35464,57.42754359,52.84299508,9585665,11058,74,0.090909091,10,0.879737198,11,LGA,DEN,large_airport,40.777199,-73.872597,New York,large_airport,39.86169815,-104.6729965,Denver,1619.517342,18972871,10768.2,2650725,1805.7,26.04037729
245,LGA-MDW,608,693,74530,87392,58.26030948,52.6777639,14527086,16967,74,0.090909091,85,0.852824057,11,LGA,MDW,large_airport,40.777199,-73.872597,New York,large_airport,41.785999,-87.752403,Chicago,725.0752175,18972871,10768.2,8595181,4576.6,20.81614822
246,MCI-BWI,217,231,22804,33015,56.59477769,53.00822626,14229909,16207,74,0.090909091,14,0.690716341,11,MCI,BWI,large_airport,39.2976,-94.713898,Kansas City,large_airport,39.1754,-76.668297,Baltimore,966.5279313,1644497,602.6,2205092,2872.8,13.81253126
247,MCI-DEN,592,619,75443,85392,58.26030948,52.6777639,14527086,16967,74,0.090909091,27,0.883490257,11,MCI,DEN,large_airport,39.2976,-94.713898,Kansas City,large_airport,39.86169815,-104.6729965,Denver,532.8129346,1644497,602.6,2650725,1805.7,25.82804259
248,MCI-MCO,280,302,39041,44456,57.42754359,52.84299508,19171330,22116,74,0.090909091,22,0.87819417,11,MCI,MCO,large_airport,39.2976,-94.713898,Kansas City,large_airport,28.42939949,-81.30899811,Orlando,1072.428815,1644497,602.6,1927699,992,21.48218719
249,MCI-MDW,746,826,78958,108438,56.59477769,53.00822626,14229909,16207,74,0.090909091,80,0.728139582,11,MCI,MDW,large_airport,39.2976,-94.713898,Kansas City,large_airport,41.785999,-87.752403,Chicago,404.5108904,1644497,602.6,8595181,4576.6,15.61347425
250,MCI-PHX,402,418,55344,63534,56.17839474,53.09084185,18874153,21356,74,0.090909091,16,0.871092643,11,MCI,PHX,large_airport,39.2976,-94.713898,Kansas City,large_airport,33.435302,-112.005905,Phoenix,1043.361629,1644497,602.6,4047095,1251.8,25.94937546
251,MCO-ALB,182,189,22840,27114,54.9292459,53.33868862,9288488,10298,74,0.090909091,7,0.842369256,11,MCO,ALB,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,42.74829865,-73.80169678,Albany,1072.763895,1927699,992,604077,4345.3,20.97885812
252,MCO-ATL,586,598,71006,84406,56.59477769,53.00822626,14229909,16207,74,0.090909091,12,0.841243513,11,MCO,ATL,large_airport,28.42939949,-81.30899811,Orlando,large_airport,33.6367,-84.428101,Atlanta,403.5846941,1927699,992,5046555,1419.9,27.96458191
253,MCO-AUS,230,236,32448,35226,56.17839474,53.09084185,18874153,21356,74,0.090909091,6,0.921137796,11,MCO,AUS,large_airport,28.42939949,-81.30899811,Orlando,large_airport,30.197535,-97.662015,Austin,993.7090775,1927699,992,1659251,1165.6,30.79820483
254,MCO-BDL,278,286,33193,41130,54.9292459,53.33868862,9288488,10298,74,0.090909091,8,0.807026501,11,MCO,BDL,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,41.93851,-72.688066,Hartford,1049.984834,1927699,992,907046,2722.5,20.90264059
255,MCO-BHM,227,232,27170,32461,57.42754359,52.84299508,9585665,11058,74,0.090909091,5,0.837004405,11,MCO,BHM,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,33.562901,-86.753502,Birmingham,478.8570215,1927699,992,704676,1713.4,24.94882089
256,MCO-BNA,590,598,77018,85330,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.902589945,11,MCO,BNA,large_airport,28.42939949,-81.30899811,Orlando,large_airport,36.12450027,-86.67819977,Nashville,616.1061031,1927699,992,1098486,541.3,33.11130036
257,MCO-BUF,377,393,49526,55735,57.42754359,52.84299508,19171330,22116,74,0.090909091,16,0.888597829,11,MCO,BUF,large_airport,28.42939949,-81.30899811,Orlando,large_airport,42.94049835,-78.73220062,Buffalo,1010.759109,1927699,992,1004655,2446.1,26.48436322
258,MCO-BWI,1107,1161,144621,172061,56.92788405,52.94213379,23815574,27265,74,0.090909091,54,0.840521675,11,MCO,BWI,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.1754,-76.668297,Baltimore,786.9842637,1927699,992,2205092,2872.8,23.79995918
259,MCO-CMH,409,419,54034,60343,56.59477769,53.00822626,14229909,16207,74,0.090909091,10,0.895447691,11,MCO,CMH,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.998001,-82.891899,Columbus,802.4851179,1927699,992,1556848,1559.5,28.53437156
260,MCO-DAL,513,551,70478,78159,57.42754359,52.84299508,19171330,22116,74,0.090909091,38,0.901725969,11,MCO,DAL,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,32.847099,-96.851799,Dallas,973.4105151,1927699,992,5668165,1522.2,22.4753955
261,MCO-DCA,61,63,8291,8723,59.92584127,52.34730154,4941421,5909,74,0.090909091,2,0.950475754,11,MCO,DCA,large_airport,28.42939949,-81.30899811,Orlando,large_airport,38.8521,-77.037697,Washington,759.1039435,1927699,992,4810669,4434,30.65812785
262,MCO-DEN,387,406,60668,64973,56.92788405,52.94213379,23815574,27265,74,0.090909091,19,0.933741708,11,MCO,DEN,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.86169815,-104.6729965,Denver,1546.453003,1927699,992,2650725,1805.7,29.59283084
263,MCO-DTW,11,12,1284,1573,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.816274634,11,MCO,DTW,large_airport,28.42939949,-81.30899811,Orlando,large_airport,42.21239853,-83.35340118,Detroit,957.1114129,1927699,992,3522856,1871.2,13.80405855
264,MCO-EWR,14,15,1840,2002,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.919080919,11,MCO,EWR,large_airport,28.42939949,-81.30899811,Orlando,large_airport,40.692501,-74.168701,Newark,937.408689,1927699,992,306247,4508.4,19.10020445
265,MCO-FLL,170,177,15715,26902,58.26030948,52.6777639,14527086,16967,74,0.090909091,7,0.584157312,11,MCO,FLL,large_airport,28.42939949,-81.30899811,Orlando,large_airport,26.072599,-80.152702,Fort Lauderdale,177.1830352,1927699,992,182247,2029.7,17.88045417
266,MCO-GRR,91,96,11883,13813,54.9292459,53.33868862,9288488,10298,74,0.090909091,5,0.860276551,11,MCO,GRR,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,42.88079834,-85.52279663,Grand Rapids,1023.784177,1927699,992,604311,1719.6,18.04594667
267,MCO-HOU,456,480,65639,73432,57.42754359,52.84299508,19171330,22116,74,0.090909091,24,0.893874605,11,MCO,HOU,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,29.645399,-95.2789,Houston,849.1270062,1927699,992,5650910,1394.6,23.54972838
268,MCO-IAD,19,21,2531,2717,54.9292459,53.33868862,4644244,5149,74,0.090909091,2,0.931542142,11,MCO,IAD,large_airport,28.42939949,-81.30899811,Orlando,large_airport,38.9445,-77.455803,Dulles,757.7370298,1927699,992,60534,,19.37262737
269,MCO-IND,474,488,60161,72326,57.42754359,52.84299508,19171330,22116,74,0.090909091,14,0.831803224,11,MCO,IND,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.7173,-86.294403,Indianapolis,828.5177792,1927699,992,1659305,928.2,25.70776663
270,MCO-ISP,288,300,34838,43008,57.42754359,52.84299508,19171330,22116,74,0.090909091,12,0.810035342,11,MCO,ISP,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,40.79520035,-73.10019684,Islip,971.2082508,1927699,992,17853,,22.4275109
271,MCO-LAS,209,216,32819,36575,57.42754359,52.84299508,9585665,11058,74,0.090909091,7,0.897306904,11,MCO,LAS,large_airport,28.42939949,-81.30899811,Orlando,large_airport,36.083361,-115.151817,Las Vegas,2039.24624,1927699,992,2150373,1754.7,26.38635869
272,MCO-MCI,214,222,27615,31562,57.42754359,52.84299508,19171330,22116,74,0.090909091,8,0.874944554,11,MCO,MCI,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.2976,-94.713898,Kansas City,1072.428815,1927699,992,1644497,602.6,26.59684572
273,MCO-MDW,839,897,120412,131881,56.92788405,52.94213379,23815574,27265,74,0.090909091,58,0.913035236,11,MCO,MDW,large_airport,28.42939949,-81.30899811,Orlando,large_airport,41.785999,-87.752403,Chicago,989.6999981,1927699,992,8595181,4576.6,25.7334041
274,MCO-MEM,157,159,18712,22451,57.42754359,52.84299508,9585665,11058,74,0.090909091,2,0.833459534,11,MCO,MEM,large_airport,28.42939949,-81.30899811,Orlando,large_airport,35.04240036,-89.97669983,Memphis,683.6142945,1927699,992,1034498,1267.6,27.42510883
275,MCO-MHT,253,262,30417,38707,56.59477769,53.00822626,14229909,16207,74,0.090909091,9,0.785826853,11,MCO,MHT,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,42.932598,-71.435699,Manchester,1141.835225,1927699,992,167568,1388.9,21.04275708
276,MCO-MKE,332,364,45982,51732,56.17839474,53.09084185,18874153,21356,74,0.090909091,32,0.888850228,11,MCO,MKE,large_airport,28.42939949,-81.30899811,Orlando,large_airport,42.94720078,-87.89659882,Milwaukee,1066.392777,1927699,992,1340981,2379,21.03544496
277,MCO-MSP,7,8,1189,1225,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.970612245,11,MCO,MSP,large_airport,28.42939949,-81.30899811,Orlando,large_airport,44.882,-93.221802,Minneapolis,1310.156473,1927699,992,2856952,3035.5,15.46516157
278,MCO-MSY,444,463,54828,66244,57.42754359,52.84299508,19171330,22116,74,0.090909091,19,0.827667411,11,MCO,MSY,large_airport,28.42939949,-81.30899811,Orlando,large_airport,29.99340057,-90.25800323,New Orleans,551.1820909,1927699,992,925443,891.2,23.7358462
279,MCO-OAK,22,23,3562,3850,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.925194805,11,MCO,OAK,large_airport,28.42939949,-81.30899811,Orlando,large_airport,37.721298,-122.221001,Oakland,2437.755247,1927699,992,437548,2917.1,25.04406955
280,MCO-ORF,28,29,3666,4004,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.915584416,11,MCO,ORF,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,36.8946,-76.201202,Norfolk,654.6330984,1927699,992,238556,1770.5,25.65987468
281,MCO-PHL,168,170,26960,29400,54.9292459,53.33868862,9288488,10298,74,0.090909091,2,0.917006803,11,MCO,PHL,large_airport,28.42939949,-81.30899811,Orlando,large_airport,39.87189865,-75.2410965,Philadelphia,861.361811,1927699,992,5512873,4544.9,32.29819665
282,MCO-PHX,93,97,14414,16275,54.9292459,53.33868862,4644244,5149,74,0.090909091,4,0.885652842,11,MCO,PHX,large_airport,28.42939949,-81.30899811,Orlando,large_airport,33.435302,-112.005905,Phoenix,1848.312249,1927699,992,4047095,1251.8,21.98189776
283,MCO-PIT,394,399,50053,57302,54.9292459,53.33868862,9288488,10298,74,0.090909091,5,0.873494817,11,MCO,PIT,large_airport,28.42939949,-81.30899811,Orlando,large_airport,40.49150085,-80.23290253,Pittsburgh,833.688422,1927699,992,1720279,2100.7,28.44691194
284,MCO-PVD,322,330,42550,50334,56.59477769,53.00822626,14229909,16207,74,0.090909091,8,0.845353042,11,MCO,PVD,large_airport,28.42939949,-81.30899811,Orlando,large_airport,41.725038,-71.425668,Warwick,1072.39583,1927699,992,82666,894,25.13617943
285,MCO-RDU,344,349,40312,49576,56.59477769,53.00822626,14229909,16207,74,0.090909091,5,0.813135388,11,MCO,RDU,large_airport,28.42939949,-81.30899811,Orlando,large_airport,35.87760162,-78.78749847,Raleigh/Durham,534.0063315,1927699,992,110943,,26.70852343
286,MCO-ROC,41,44,5128,7175,54.9292459,53.33868862,4644244,5149,74,0.090909091,3,0.714703833,11,MCO,ROC,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,43.1189,-77.672401,Rochester,1032.890669,1927699,992,737309,2276.9,9.792662772
287,MCO-SAN,75,80,11400,12485,57.42754359,52.84299508,9585665,11058,74,0.090909091,5,0.913095715,11,MCO,SAN,large_airport,28.42939949,-81.30899811,Orlando,large_airport,32.73360062,-117.1900024,San Diego,2148.759671,1927699,992,3084174,1675.9,22.3231109
288,MCO-SAT,49,50,6149,7007,59.92584127,52.34730154,4941421,5909,74,0.090909091,1,0.87755102,11,MCO,SAT,large_airport,28.42939949,-81.30899811,Orlando,large_airport,29.533701,-98.469803,San Antonio,1041.030734,1927699,992,1910785,1633.5,26.24464358
289,MCO-SDF,17,18,2431,2975,54.9292459,53.33868862,4644244,5149,74,0.090909091,1,0.817142857,11,MCO,SDF,large_airport,28.42939949,-81.30899811,Orlando,large_airport,38.1744,-85.736,Louisville,718.5406971,1927699,992,1022630,936.9,14.63067223
290,MCO-SJC,91,95,11540,15253,56.59477769,53.00822626,14229909,16207,74,0.090909091,4,0.756572478,11,MCO,SJC,large_airport,28.42939949,-81.30899811,Orlando,large_airport,37.362452,-121.929188,San Jose,2420.557689,1927699,992,1729879,2229,19.48212833
291,MCO-SJU,496,507,64964,75408,57.42754359,52.84299508,19171330,22116,74,0.090909091,11,0.861500106,11,MCO,SJU,large_airport,28.42939949,-81.30899811,Orlando,medium_airport,18.4395,-65.9992,San Juan,8541.920325,1927699,992,1915105,2982.2,27.66430731
292,MCO-STL,450,473,65992,71102,56.17839474,53.09084185,18874153,21356,74,0.090909091,23,0.928131417,11,MCO,STL,large_airport,28.42939949,-81.30899811,Orlando,large_airport,38.748697,-90.370003,St Louis,881.5181831,1927699,992,300887,,26.01639473
293,MDW-ABQ,138,146,16846,20022,56.59477769,53.00822626,14229909,16207,74,0.090909091,8,0.841374488,11,MDW,ABQ,large_airport,41.785999,-87.752403,Chicago,medium_airport,35.040199,-106.609001,Albuquerque,1120.950065,8595181,4576.6,765693,1155.5,20.24450422
294,MDW-ALB,181,195,22839,27163,58.26030948,52.6777639,14527086,16967,74,0.090909091,14,0.84081287,11,MDW,ALB,large_airport,41.785999,-87.752403,Chicago,medium_airport,42.74829865,-73.80169678,Albany,717.4357808,8595181,4576.6,604077,4345.3,20.02640723
295,MDW-ATL,561,611,69287,80543,58.26030948,52.6777639,14527086,16967,74,0.090909091,50,0.860248563,11,MDW,ATL,large_airport,41.785999,-87.752403,Chicago,large_airport,33.6367,-84.428101,Atlanta,590.6726491,8595181,4576.6,5046555,1419.9,21.26244388
